"fruits","CHD","121","high",0.9858
"fruits","CHD","122","mean",0.9412
"fruits","CHD","122","low",0.9068
"fruits","CHD","122","high",0.9856
"fruits","CHD","123","mean",0.9408
"fruits","CHD","123","low",0.9062
"fruits","CHD","123","high",0.9854
"fruits","CHD","124","mean",0.9404
"fruits","CHD","124","low",0.9056
"fruits","CHD","124","high",0.9852
"fruits","CHD","125","mean",0.94
"fruits","CHD","125","low",0.905
"fruits","CHD","125","high",0.985
"fruits","CHD","126","mean",0.9396
"fruits","CHD","126","low",0.9044
"fruits","CHD","126","high",0.9848
"fruits","CHD","127","mean",0.9392
"fruits","CHD","127","low",0.9038
"fruits","CHD","127","high",0.9846
"fruits","CHD","128","mean",0.9388
"fruits","CHD","128","low",0.9032
"fruits","CHD","128","high",0.9844
"fruits","CHD","129","mean",0.9384
"fruits","CHD","129","low",0.9026
"fruits","CHD","129","high",0.9842
"fruits","CHD","130","mean",0.938
"fruits","CHD","130","low",0.902
"fruits","CHD","130","high",0.984
"fruits","CHD","131","mean",0.9376
"fruits","CHD","131","low",0.9014
"fruits","CHD","131","high",0.9838
"fruits","CHD","132","mean",0.9372
"fruits","CHD","132","low",0.9008
"fruits","CHD","132","high",0.9836
"fruits","CHD","133","mean",0.9368
"fruits","CHD","133","low",0.9002
"fruits","CHD","133","high",0.9834
"fruits","CHD","134","mean",0.9364
"fruits","CHD","134","low",0.8996
"fruits","CHD","134","high",0.9832
"fruits","CHD","135","mean",0.936
"fruits","CHD","135","low",0.899
"fruits","CHD","135","high",0.983
"fruits","CHD","136","mean",0.9356
"fruits","CHD","136","low",0.8984
"fruits","CHD","136","high",0.9828
"fruits","CHD","137","mean",0.9352
"fruits","CHD","137","low",0.8978
"fruits","CHD","137","high",0.9826
"fruits","CHD","138","mean",0.9348
"fruits","CHD","138","low",0.8972
"fruits","CHD","138","high",0.9824
"fruits","CHD","139","mean",0.9344
"fruits","CHD","139","low",0.8966
"fruits","CHD","139","high",0.9822
"fruits","CHD","140","mean",0.934
"fruits","CHD","140","low",0.896
